,actor,gender,emotion,path
405,7,male,disgust,data/Actor_07/03-01-07-01-01-02-07.wav
406,7,male,disgust,data/Actor_07/03-01-07-01-02-01-07.wav
407,7,male,disgust,data/Actor_07/03-01-07-01-02-02-07.wav
408,7,male,disgust,data/Actor_07/03-01-07-02-01-01-07.wav
409,7,male,disgust,data/Actor_07/03-01-07-02-01-02-07.wav
410,7,male,disgust,data/Actor_07/03-01-07-02-02-01-07.wav
411,7,male,disgust,data/Actor_07/03-01-07-02-02-02-07.wav
412,7,male,surprised,data/Actor_07/03-01-08-01-01-01-07.wav
413,7,male,surprised,data/Actor_07/03-01-08-01-01-02-07.wav
414,7,male,surprised,data/Actor_07/03-01-08-01-02-01-07.wav
415,7,male,surprised,data/Actor_07/03-01-08-01-02-02-07.wav
416,7,male,surprised,data/Actor_07/03-01-08-02-01-01-07.wav
417,7,male,surprised,data/Actor_07/03-01-08-02-01-02-07.wav
418,7,male,surprised,data/Actor_07/03-01-08-02-02-01-07.wav
419,7,male,surprised,data/Actor_07/03-01-08-02-02-02-07.wav
420,8,female,neutral,data/Actor_08/03-01-01-01-01-01-08.wav
421,8,female,neutral,data/Actor_08/03-01-01-01-01-02-08.wav
422,8,female,neutral,data/Actor_08/03-01-01-01-02-01-08.wav
423,8,female,neutral,data/Actor_08/03-01-01-01-02-02-08.wav
424,8,female,calm,data/Actor_08/03-01-02-01-01-01-08.wav
425,8,female,calm,data/Actor_08/03-01-02-01-01-02-08.wav
426,8,female,calm,data/Actor_08/03-01-02-01-02-01-08.wav
427,8,female,calm,data/Actor_08/03-01-02-01-02-02-08.wav
428,8,female,calm,data/Actor_08/03-01-02-02-01-01-08.wav
429,8,female,calm,data/Actor_08/03-01-02-02-01-02-08.wav
430,8,female,calm,data/Actor_08/03-01-02-02-02-01-08.wav
431,8,female,calm,data/Actor_08/03-01-02-02-02-02-08.wav
432,8,female,happy,data/Actor_08/03-01-03-01-01-01-08.wav
433,8,female,happy,data/Actor_08/03-01-03-01-01-02-08.wav
434,8,female,happy,data/Actor_08/03-01-03-01-02-01-08.wav
435,8,female,happy,data/Actor_08/03-01-03-01-02-02-08.wav
436,8,female,happy,data/Actor_08/03-01-03-02-01-01-08.wav
437,8,female,happy,data/Actor_08/03-01-03-02-01-02-08.wav
438,8,female,happy,data/Actor_08/03-01-03-02-02-01-08.wav
439,8,female,happy,data/Actor_08/03-01-03-02-02-02-08.wav
440,8,female,sad,data/Actor_08/03-01-04-01-01-01-08.wav
441,8,female,sad,data/Actor_08/03-01-04-01-01-02-08.wav
442,8,female,sad,data/Actor_08/03-01-04-01-02-01-08.wav
443,8,female,sad,data/Actor_08/03-01-04-01-02-02-08.wav
444,8,female,sad,data/Actor_08/03-01-04-02-01-01-08.wav
445,8,female,sad,data/Actor_08/03-01-04-02-01-02-08.wav
446,8,female,sad,data/Actor_08/03-01-04-02-02-01-08.wav
447,8,female,sad,data/Actor_08/03-01-04-02-02-02-08.wav
448,8,female,angry,data/Actor_08/03-01-05-01-01-01-08.wav
449,8,female,angry,data/Actor_08/03-01-05-01-01-02-08.wav
450,8,female,angry,data/Actor_08/03-01-05-01-02-01-08.wav
451,8,female,angry,data/Actor_08/03-01-05-01-02-02-08.wav
452,8,female,angry,data/Actor_08/03-01-05-02-01-01-08.wav
453,8,female,angry,data/Actor_08/03-01-05-02-01-02-08.wav
454,8,female,angry,data/Actor_08/03-01-05-02-02-01-08.wav
455,8,female,angry,data/Actor_08/03-01-05-02-02-02-08.wav
456,8,female,fearful,data/Actor_08/03-01-06-01-01-01-08.wav
457,8,female,fearful,data/Actor_08/03-01-06-01-01-02-08.wav
458,8,female,fearful,data/Actor_08/03-01-06-01-02-01-08.wav
459,8,female,fearful,data/Actor_08/03-01-06-01-02-02-08.wav
460,8,female,fearful,data/Actor_08/03-01-06-02-01-01-08.wav
461,8,female,fearful,data/Actor_08/03-01-06-02-01-02-08.wav
462,8,female,fearful,data/Actor_08/03-01-06-02-02-01-08.wav
463,8,female,fearful,data/Actor_08/03-01-06-02-02-02-08.wav
464,8,female,disgust,data/Actor_08/03-01-07-01-01-01-08.wav
465,8,female,disgust,data/Actor_08/03-01-07-01-01-02-08.wav
466,8,female,disgust,data/Actor_08/03-01-07-01-02-01-08.wav
467,8,female,disgust,data/Actor_08/03-01-07-01-02-02-08.wav
468,8,female,disgust,data/Actor_08/03-01-07-02-01-01-08.wav
469,8,female,disgust,data/Actor_08/03-01-07-02-01-02-08.wav
470,8,female,disgust,data/Actor_08/03-01-07-02-02-01-08.wav
471,8,female,disgust,data/Actor_08/03-01-07-02-02-02-08.wav
472,8,female,surprised,data/Actor_08/03-01-08-01-01-01-08.wav
473,8,female,surprised,data/Actor_08/03-01-08-01-01-02-08.wav
474,8,female,surprised,data/Actor_08/03-01-08-01-02-01-08.wav
475,8,female,surprised,data/Actor_08/03-01-08-01-02-02-08.wav
476,8,female,surprised,data/Actor_08/03-01-08-02-01-01-08.wav
477,8,female,surprised,data/Actor_08/03-01-08-02-01-02-08.wav
478,8,female,surprised,data/Actor_08/03-01-08-02-02-01-08.wav
479,8,female,surprised,data/Actor_08/03-01-08-02-02-02-08.wav
480,9,male,neutral,data/Actor_09/03-01-01-01-01-01-09.wav
481,9,male,neutral,data/Actor_09/03-01-01-01-01-02-09.wav
482,9,male,neutral,data/Actor_09/03-01-01-01-02-01-09.wav
483,9,male,neutral,data/Actor_09/03-01-01-01-02-02-09.wav
484,9,male,calm,data/Actor_09/03-01-02-01-01-01-09.wav
485,9,male,calm,data/Actor_09/03-01-02-01-01-02-09.wav
486,9,male,calm,data/Actor_09/03-01-02-01-02-01-09.wav
487,9,male,calm,data/Actor_09/03-01-02-01-02-02-09.wav
488,9,male,calm,data/Actor_09/03-01-02-02-01-01-09.wav
489,9,male,calm,data/Actor_09/03-01-02-02-01-02-09.wav
490,9,male,calm,data/Actor_09/03-01-02-02-02-01-09.wav
491,9,male,calm,data/Actor_09/03-01-02-02-02-02-09.wav
492,9,male,happy,data/Actor_09/03-01-03-01-01-01-09.wav
493,9,male,happy,data/Actor_09/03-01-03-01-01-02-09.wav
494,9,male,happy,data/Actor_09/03-01-03-01-02-01-09.wav
495,9,male,happy,data/Actor_09/03-01-03-01-02-02-09.wav
496,9,male,happy,data/Actor_09/03-01-03-02-01-01-09.wav
497,9,male,happy,data/Actor_09/03-01-03-02-01-02-09.wav
498,9,male,happy,data/Actor_09/03-01-03-02-02-01-09.wav
499,9,male,happy,data/Actor_09/03-01-03-02-02-02-09.wav
500,9,male,sad,data/Actor_09/03-01-04-01-01-01-09.wav
501,9,male,sad,data/Actor_09/03-01-04-01-01-02-09.wav
502,9,male,sad,data/Actor_09/03-01-04-01-02-01-09.wav
503,9,male,sad,data/Actor_09/03-01-04-01-02-02-09.wav
504,9,male,sad,data/Actor_09/03-01-04-02-01-01-09.wav
505,9,male,sad,data/Actor_09/03-01-04-02-01-02-09.wav
506,9,male,sad,data/Actor_09/03-01-04-02-02-01-09.wav
507,9,male,sad,data/Actor_09/03-01-04-02-02-02-09.wav
508,9,male,angry,data/Actor_09/03-01-05-01-01-01-09.wav
509,9,male,angry,data/Actor_09/03-01-05-01-01-02-09.wav
510,9,male,angry,data/Actor_09/03-01-05-01-02-01-09.wav
511,9,male,angry,data/Actor_09/03-01-05-01-02-02-09.wav
512,9,male,angry,data/Actor_09/03-01-05-02-01-01-09.wav
513,9,male,angry,data/Actor_09/03-01-05-02-01-02-09.wav
514,9,male,angry,data/Actor_09/03-01-05-02-02-01-09.wav
515,9,male,angry,data/Actor_09/03-01-05-02-02-02-09.wav
516,9,male,fearful,data/Actor_09/03-01-06-01-01-01-09.wav
517,9,male,fearful,data/Actor_09/03-01-06-01-01-02-09.wav
518,9,male,fearful,data/Actor_09/03-01-06-01-02-01-09.wav
519,9,male,fearful,data/Actor_09/03-01-06-01-02-02-09.wav
520,9,male,fearful,data/Actor_09/03-01-06-02-01-01-09.wav
521,9,male,fearful,data/Actor_09/03-01-06-02-01-02-09.wav
522,9,male,fearful,data/Actor_09/03-01-06-02-02-01-09.wav
523,9,male,fearful,data/Actor_09/03-01-06-02-02-02-09.wav
524,9,male,disgust,data/Actor_09/03-01-07-01-01-01-09.wav
525,9,male,disgust,data/Actor_09/03-01-07-01-01-02-09.wav
526,9,male,disgust,data/Actor_09/03-01-07-01-02-01-09.wav
527,9,male,disgust,data/Actor_09/03-01-07-01-02-02-09.wav
528,9,male,disgust,data/Actor_09/03-01-07-02-01-01-09.wav
529,9,male,disgust,data/Actor_09/03-01-07-02-01-02-09.wav
530,9,male,disgust,data/Actor_09/03-01-07-02-02-01-09.wav
531,9,male,disgust,data/Actor_09/03-01-07-02-02-02-09.wav
532,9,male,surprised,data/Actor_09/03-01-08-01-01-01-09.wav
533,9,male,surprised,data/Actor_09/03-01-08-01-01-02-09.wav
534,9,male,surprised,data/Actor_09/03-01-08-01-02-01-09.wav
535,9,male,surprised,data/Actor_09/03-01-08-01-02-02-09.wav
536,9,male,surprised,data/Actor_09/03-01-08-02-01-01-09.wav
537,9,male,surprised,data/Actor_09/03-01-08-02-01-02-09.wav
538,9,male,surprised,data/Actor_09/03-01-08-02-02-01-09.wav
539,9,male,surprised,data/Actor_09/03-01-08-02-02-02-09.wav
540,10,female,neutral,data/Actor_10/03-01-01-01-01-01-10.wav
541,10,female,neutral,data/Actor_10/03-01-01-01-01-02-10.wav
542,10,female,neutral,data/Actor_10/03-01-01-01-02-01-10.wav
543,10,female,neutral,data/Actor_10/03-01-01-01-02-02-10.wav
544,10,female,calm,data/Actor_10/03-01-02-01-01-01-10.wav
545,10,female,calm,data/Actor_10/03-01-02-01-01-02-10.wav
546,10,female,calm,data/Actor_10/03-01-02-01-02-01-10.wav
547,10,female,calm,data/Actor_10/03-01-02-01-02-02-10.wav
548,10,female,calm,data/Actor_10/03-01-02-02-01-01-10.wav
549,10,female,calm,data/Actor_10/03-01-02-02-01-02-10.wav
550,10,female,calm,data/Actor_10/03-01-02-02-02-01-10.wav
551,10,female,calm,data/Actor_10/03-01-02-02-02-02-10.wav
552,10,female,happy,data/Actor_10/03-01-03-01-01-01-10.wav
553,10,female,happy,data/Actor_10/03-01-03-01-01-02-10.wav
554,10,female,happy,data/Actor_10/03-01-03-01-02-01-10.wav
555,10,female,happy,data/Actor_10/03-01-03-01-02-02-10.wav
556,10,female,happy,data/Actor_10/03-01-03-02-01-01-10.wav
557,10,female,happy,data/Actor_10/03-01-03-02-01-02-10.wav
558,10,female,happy,data/Actor_10/03-01-03-02-02-01-10.wav
559,10,female,happy,data/Actor_10/03-01-03-02-02-02-10.wav
560,10,female,sad,data/Actor_10/03-01-04-01-01-01-10.wav
561,10,female,sad,data/Actor_10/03-01-04-01-01-02-10.wav
562,10,female,sad,data/Actor_10/03-01-04-01-02-01-10.wav
563,10,female,sad,data/Actor_10/03-01-04-01-02-02-10.wav
564,10,female,sad,data/Actor_10/03-01-04-02-01-01-10.wav
565,10,female,sad,data/Actor_10/03-01-04-02-01-02-10.wav
566,10,female,sad,data/Actor_10/03-01-04-02-02-01-10.wav
567,10,female,sad,data/Actor_10/03-01-04-02-02-02-10.wav
568,10,female,angry,data/Actor_10/03-01-05-01-01-01-10.wav
569,10,female,angry,data/Actor_10/03-01-05-01-01-02-10.wav
570,10,female,angry,data/Actor_10/03-01-05-01-02-01-10.wav
571,10,female,angry,data/Actor_10/03-01-05-01-02-02-10.wav
572,10,female,angry,data/Actor_10/03-01-05-02-01-01-10.wav
573,10,female,angry,data/Actor_10/03-01-05-02-01-02-10.wav
574,10,female,angry,data/Actor_10/03-01-05-02-02-01-10.wav
575,10,female,angry,data/Actor_10/03-01-05-02-02-02-10.wav
576,10,female,fearful,data/Actor_10/03-01-06-01-01-01-10.wav
577,10,female,fearful,data/Actor_10/03-01-06-01-01-02-10.wav
578,10,female,fearful,data/Actor_10/03-01-06-01-02-01-10.wav
579,10,female,fearful,data/Actor_10/03-01-06-01-02-02-10.wav
580,10,female,fearful,data/Actor_10/03-01-06-02-01-01-10.wav
581,10,female,fearful,data/Actor_10/03-01-06-02-01-02-10.wav
582,10,female,fearful,data/Actor_10/03-01-06-02-02-01-10.wav
583,10,female,fearful,data/Actor_10/03-01-06-02-02-02-10.wav
584,10,female,disgust,data/Actor_10/03-01-07-01-01-01-10.wav
585,10,female,disgust,data/Actor_10/03-01-07-01-01-02-10.wav
586,10,female,disgust,data/Actor_10/03-01-07-01-02-01-10.wav
587,10,female,disgust,data/Actor_10/03-01-07-01-02-02-10.wav
588,10,female,disgust,data/Actor_10/03-01-07-02-01-01-10.wav
589,10,female,disgust,data/Actor_10/03-01-07-02-01-02-10.wav
590,10,female,disgust,data/Actor_10/03-01-07-02-02-01-10.wav
591,10,female,disgust,data/Actor_10/03-01-07-02-02-02-10.wav
592,10,female,surprised,data/Actor_10/03-01-08-01-01-01-10.wav
593,10,female,surprised,data/Actor_10/03-01-08-01-01-02-10.wav
594,10,female,surprised,data/Actor_10/03-01-08-01-02-01-10.wav
595,10,female,surprised,data/Actor_10/03-01-08-01-02-02-10.wav
596,10,female,surprised,data/Actor_10/03-01-08-02-01-01-10.wav
597,10,female,surprised,data/Actor_10/03-01-08-02-01-02-10.wav
598,10,female,surprised,data/Actor_10/03-01-08-02-02-01-10.wav
599,10,female,surprised,data/Actor_10/03-01-08-02-02-02-10.wav
600,11,male,neutral,data/Actor_11/03-01-01-01-01-01-11.wav
601,11,male,neutral,data/Actor_11/03-01-01-01-01-02-11.wav
602,11,male,neutral,data/Actor_11/03-01-01-01-02-01-11.wav
603,11,male,neutral,data/Actor_11/03-01-01-01-02-02-11.wav
604,11,male,calm,data/Actor_11/03-01-02-01-01-01-11.wav
605,11,male,calm,data/Actor_11/03-01-02-01-01-02-11.wav
606,11,male,calm,data/Actor_11/03-01-02-01-02-01-11.wav
607,11,male,calm,data/Actor_11/03-01-02-01-02-02-11.wav
608,11,male,calm,data/Actor_11/03-01-02-02-01-01-11.wav
609,11,male,calm,data/Actor_11/03-01-02-02-01-02-11.wav
610,11,male,calm,data/Actor_11/03-01-02-02-02-01-11.wav
611,11,male,calm,data/Actor_11/03-01-02-02-02-02-11.wav
612,11,male,happy,data/Actor_11/03-01-03-01-01-01-11.wav
613,11,male,happy,data/Actor_11/03-01-03-01-01-02-11.wav
614,11,male,happy,data/Actor_11/03-01-03-01-02-01-11.wav
615,11,male,happy,data/Actor_11/03-01-03-01-02-02-11.wav
616,11,male,happy,data/Actor_11/03-01-03-02-01-01-11.wav
617,11,male,happy,data/Actor_11/03-01-03-02-01-02-11.wav
618,11,male,happy,data/Actor_11/03-01-03-02-02-01-11.wav
619,11,male,happy,data/Actor_11/03-01-03-02-02-02-11.wav
620,11,male,sad,data/Actor_11/03-01-04-01-01-01-11.wav
621,11,male,sad,data/Actor_11/03-01-04-01-01-02-11.wav
622,11,male,sad,data/Actor_11/03-01-04-01-02-01-11.wav
623,11,male,sad,data/Actor_11/03-01-04-01-02-02-11.wav
624,11,male,sad,data/Actor_11/03-01-04-02-01-01-11.wav
625,11,male,sad,data/Actor_11/03-01-04-02-01-02-11.wav
626,11,male,sad,data/Actor_11/03-01-04-02-02-01-11.wav
627,11,male,sad,data/Actor_11/03-01-04-02-02-02-11.wav
628,11,male,angry,data/Actor_11/03-01-05-01-01-01-11.wav
629,11,male,angry,data/Actor_11/03-01-05-01-01-02-11.wav
630,11,male,angry,data/Actor_11/03-01-05-01-02-01-11.wav
631,11,male,angry,data/Actor_11/03-01-05-01-02-02-11.wav
632,11,male,angry,data/Actor_11/03-01-05-02-01-01-11.wav
633,11,male,angry,data/Actor_11/03-01-05-02-01-02-11.wav
634,11,male,angry,data/Actor_11/03-01-05-02-02-01-11.wav
635,11,male,angry,data/Actor_11/03-01-05-02-02-02-11.wav
636,11,male,fearful,data/Actor_11/03-01-06-01-01-01-11.wav
637,11,male,fearful,data/Actor_11/03-01-06-01-01-02-11.wav
638,11,male,fearful,data/Actor_11/03-01-06-01-02-01-11.wav
639,11,male,fearful,data/Actor_11/03-01-06-01-02-02-11.wav
640,11,male,fearful,data/Actor_11/03-01-06-02-01-01-11.wav
641,11,male,fearful,data/Actor_11/03-01-06-02-01-02-11.wav
642,11,male,fearful,data/Actor_11/03-01-06-02-02-01-11.wav
643,11,male,fearful,data/Actor_11/03-01-06-02-02-02-11.wav
644,11,male,disgust,data/Actor_11/03-01-07-01-01-01-11.wav
645,11,male,disgust,data/Actor_11/03-01-07-01-01-02-11.wav
646,11,male,disgust,data/Actor_11/03-01-07-01-02-01-11.wav
647,11,male,disgust,data/Actor_11/03-01-07-01-02-02-11.wav
648,11,male,disgust,data/Actor_11/03-01-07-02-01-01-11.wav
649,11,male,disgust,data/Actor_11/03-01-07-02-01-02-11.wav
650,11,male,disgust,data/Actor_11/03-01-07-02-02-01-11.wav
651,11,male,disgust,data/Actor_11/03-01-07-02-02-02-11.wav
652,11,male,surprised,data/Actor_11/03-01-08-01-01-01-11.wav
653,11,male,surprised,data/Actor_11/03-01-08-01-01-02-11.wav
654,11,male,surprised,data/Actor_11/03-01-08-01-02-01-11.wav
655,11,male,surprised,data/Actor_11/03-01-08-01-02-02-11.wav
656,11,male,surprised,data/Actor_11/03-01-08-02-01-01-11.wav
657,11,male,surprised,data/Actor_11/03-01-08-02-01-02-11.wav
658,11,male,surprised,data/Actor_11/03-01-08-02-02-01-11.wav
659,11,male,surprised,data/Actor_11/03-01-08-02-02-02-11.wav
660,12,female,neutral,data/Actor_12/03-01-01-01-01-01-12.wav
661,12,female,neutral,data/Actor_12/03-01-01-01-01-02-12.wav
662,12,female,neutral,data/Actor_12/03-01-01-01-02-01-12.wav
663,12,female,neutral,data/Actor_12/03-01-01-01-02-02-12.wav
664,12,female,calm,data/Actor_12/03-01-02-01-01-01-12.wav
665,12,female,calm,data/Actor_12/03-01-02-01-01-02-12.wav
666,12,female,calm,data/Actor_12/03-01-02-01-02-01-12.wav
667,12,female,calm,data/Actor_12/03-01-02-01-02-02-12.wav
668,12,female,calm,data/Actor_12/03-01-02-02-01-01-12.wav
669,12,female,calm,data/Actor_12/03-01-02-02-01-02-12.wav
670,12,female,calm,data/Actor_12/03-01-02-02-02-01-12.wav
671,12,female,calm,data/Actor_12/03-01-02-02-02-02-12.wav
672,12,female,happy,data/Actor_12/03-01-03-01-01-01-12.wav
673,12,female,happy,data/Actor_12/03-01-03-01-01-02-12.wav
674,12,female,happy,data/Actor_12/03-01-03-01-02-01-12.wav
675,12,female,happy,data/Actor_12/03-01-03-01-02-02-12.wav
676,12,female,happy,data/Actor_12/03-01-03-02-01-01-12.wav
677,12,female,happy,data/Actor_12/03-01-03-02-01-02-12.wav
678,12,female,happy,data/Actor_12/03-01-03-02-02-01-12.wav
679,12,female,happy,data/Actor_12/03-01-03-02-02-02-12.wav
680,12,female,sad,data/Actor_12/03-01-04-01-01-01-12.wav
681,12,female,sad,data/Actor_12/03-01-04-01-01-02-12.wav
682,12,female,sad,data/Actor_12/03-01-04-01-02-01-12.wav
683,12,female,sad,data/Actor_12/03-01-04-01-02-02-12.wav
684,12,female,sad,data/Actor_12/03-01-04-02-01-01-12.wav
685,12,female,sad,data/Actor_12/03-01-04-02-01-02-12.wav
686,12,female,sad,data/Actor_12/03-01-04-02-02-01-12.wav
687,12,female,sad,data/Actor_12/03-01-04-02-02-02-12.wav
688,12,female,angry,data/Actor_12/03-01-05-01-01-01-12.wav
689,12,female,angry,data/Actor_12/03-01-05-01-01-02-12.wav
690,12,female,angry,data/Actor_12/03-01-05-01-02-01-12.wav
691,12,female,angry,data/Actor_12/03-01-05-01-02-02-12.wav
692,12,female,angry,data/Actor_12/03-01-05-02-01-01-12.wav
693,12,female,angry,data/Actor_12/03-01-05-02-01-02-12.wav
694,12,female,angry,data/Actor_12/03-01-05-02-02-01-12.wav
695,12,female,angry,data/Actor_12/03-01-05-02-02-02-12.wav
696,12,female,fearful,data/Actor_12/03-01-06-01-01-01-12.wav
697,12,female,fearful,data/Actor_12/03-01-06-01-01-02-12.wav
698,12,female,fearful,data/Actor_12/03-01-06-01-02-01-12.wav
699,12,female,fearful,data/Actor_12/03-01-06-01-02-02-12.wav
700,12,female,fearful,data/Actor_12/03-01-06-02-01-01-12.wav
701,12,female,fearful,data/Actor_12/03-01-06-02-01-02-12.wav
702,12,female,fearful,data/Actor_12/03-01-06-02-02-01-12.wav
703,12,female,fearful,data/Actor_12/03-01-06-02-02-02-12.wav
704,12,female,disgust,data/Actor_12/03-01-07-01-01-01-12.wav
705,12,female,disgust,data/Actor_12/03-01-07-01-01-02-12.wav
706,12,female,disgust,data/Actor_12/03-01-07-01-02-01-12.wav
707,12,female,disgust,data/Actor_12/03-01-07-01-02-02-12.wav
708,12,female,disgust,data/Actor_12/03-01-07-02-01-01-12.wav
709,12,female,disgust,data/Actor_12/03-01-07-02-01-02-12.wav
710,12,female,disgust,data/Actor_12/03-01-07-02-02-01-12.wav
711,12,female,disgust,data/Actor_12/03-01-07-02-02-02-12.wav
712,12,female,surprised,data/Actor_12/03-01-08-01-01-01-12.wav
713,12,female,surprised,data/Actor_12/03-01-08-01-01-02-12.wav
714,12,female,surprised,data/Actor_12/03-01-08-01-02-01-12.wav
715,12,female,surprised,data/Actor_12/03-01-08-01-02-02-12.wav
716,12,female,surprised,data/Actor_12/03-01-08-02-01-01-12.wav
717,12,female,surprised,data/Actor_12/03-01-08-02-01-02-12.wav
718,12,female,surprised,data/Actor_12/03-01-08-02-02-01-12.wav
719,12,female,surprised,data/Actor_12/03-01-08-02-02-02-12.wav
720,13,male,neutral,data/Actor_13/03-01-01-01-01-01-13.wav
721,13,male,neutral,data/Actor_13/03-01-01-01-01-02-13.wav
722,13,male,neutral,data/Actor_13/03-01-01-01-02-01-13.wav
723,13,male,neutral,data/Actor_13/03-01-01-01-02-02-13.wav
724,13,male,calm,data/Actor_13/03-01-02-01-01-01-13.wav
725,13,male,calm,data/Actor_13/03-01-02-01-01-02-13.wav
726,13,male,calm,data/Actor_13/03-01-02-01-02-01-13.wav
727,13,male,calm,data/Actor_13/03-01-02-01-02-02-13.wav
728,13,male,calm,data/Actor_13/03-01-02-02-01-01-13.wav
729,13,male,calm,data/Actor_13/03-01-02-02-01-02-13.wav
730,13,male,calm,data/Actor_13/03-01-02-02-02-01-13.wav
731,13,male,calm,data/Actor_13/03-01-02-02-02-02-13.wav
732,13,male,happy,data/Actor_13/03-01-03-01-01-01-13.wav
733,13,male,happy,data/Actor_13/03-01-03-01-01-02-13.wav
734,13,male,happy,data/Actor_13/03-01-03-01-02-01-13.wav
735,13,male,happy,data/Actor_13/03-01-03-01-02-02-13.wav
736,13,male,happy,data/Actor_13/03-01-03-02-01-01-13.wav
737,13,male,happy,data/Actor_13/03-01-03-02-01-02-13.wav
738,13,male,happy,data/Actor_13/03-01-03-02-02-01-13.wav
739,13,male,happy,data/Actor_13/03-01-03-02-02-02-13.wav
740,13,male,sad,data/Actor_13/03-01-04-01-01-01-13.wav
741,13,male,sad,data/Actor_13/03-01-04-01-01-02-13.wav
742,13,male,sad,data/Actor_13/03-01-04-01-02-01-13.wav
743,13,male,sad,data/Actor_13/03-01-04-01-02-02-13.wav
744,13,male,sad,data/Actor_13/03-01-04-02-01-01-13.wav
745,13,male,sad,data/Actor_13/03-01-04-02-01-02-13.wav
746,13,male,sad,data/Actor_13/03-01-04-02-02-01-13.wav
747,13,male,sad,data/Actor_13/03-01-04-02-02-02-13.wav
748,13,male,angry,data/Actor_13/03-01-05-01-01-01-13.wav
749,13,male,angry,data/Actor_13/03-01-05-01-01-02-13.wav
750,13,male,angry,data/Actor_13/03-01-05-01-02-01-13.wav
751,13,male,angry,data/Actor_13/03-01-05-01-02-02-13.wav
752,13,male,angry,data/Actor_13/03-01-05-02-01-01-13.wav
753,13,male,angry,data/Actor_13/03-01-05-02-01-02-13.wav
754,13,male,angry,data/Actor_13/03-01-05-02-02-01-13.wav
755,13,male,angry,data/Actor_13/03-01-05-02-02-02-13.wav
756,13,male,fearful,data/Actor_13/03-01-06-01-01-01-13.wav
757,13,male,fearful,data/Actor_13/03-01-06-01-01-02-13.wav
758,13,male,fearful,data/Actor_13/03-01-06-01-02-01-13.wav
759,13,male,fearful,data/Actor_13/03-01-06-01-02-02-13.wav
760,13,male,fearful,data/Actor_13/03-01-06-02-01-01-13.wav
761,13,male,fearful,data/Actor_13/03-01-06-02-01-02-13.wav
762,13,male,fearful,data/Actor_13/03-01-06-02-02-01-13.wav
763,13,male,fearful,data/Actor_13/03-01-06-02-02-02-13.wav
764,13,male,disgust,data/Actor_13/03-01-07-01-01-01-13.wav
765,13,male,disgust,data/Actor_13/03-01-07-01-01-02-13.wav
766,13,male,disgust,data/Actor_13/03-01-07-01-02-01-13.wav
767,13,male,disgust,data/Actor_13/03-01-07-01-02-02-13.wav
768,13,male,disgust,data/Actor_13/03-01-07-02-01-01-13.wav
769,13,male,disgust,data/Actor_13/03-01-07-02-01-02-13.wav
770,13,male,disgust,data/Actor_13/03-01-07-02-02-01-13.wav
771,13,male,disgust,data/Actor_13/03-01-07-02-02-02-13.wav
772,13,male,surprised,data/Actor_13/03-01-08-01-01-01-13.wav
773,13,male,surprised,data/Actor_13/03-01-08-01-01-02-13.wav
774,13,male,surprised,data/Actor_13/03-01-08-01-02-01-13.wav
775,13,male,surprised,data/Actor_13/03-01-08-01-02-02-13.wav
776,13,male,surprised,data/Actor_13/03-01-08-02-01-01-13.wav
777,13,male,surprised,data/Actor_13/03-01-08-02-01-02-13.wav
778,13,male,surprised,data/Actor_13/03-01-08-02-02-01-13.wav
779,13,male,surprised,data/Actor_13/03-01-08-02-02-02-13.wav
780,14,female,neutral,data/Actor_14/03-01-01-01-01-01-14.wav
781,14,female,neutral,data/Actor_14/03-01-01-01-01-02-14.wav
782,14,female,neutral,data/Actor_14/03-01-01-01-02-01-14.wav
783,14,female,neutral,data/Actor_14/03-01-01-01-02-02-14.wav
784,14,female,calm,data/Actor_14/03-01-02-01-01-01-14.wav
785,14,female,calm,data/Actor_14/03-01-02-01-01-02-14.wav
786,14,female,calm,data/Actor_14/03-01-02-01-02-01-14.wav
787,14,female,calm,data/Actor_14/03-01-02-01-02-02-14.wav
788,14,female,calm,data/Actor_14/03-01-02-02-01-01-14.wav
789,14,female,calm,data/Actor_14/03-01-02-02-01-02-14.wav
790,14,female,calm,data/Actor_14/03-01-02-02-02-01-14.wav
791,14,female,calm,data/Actor_14/03-01-02-02-02-02-14.wav
792,14,female,happy,data/Actor_14/03-01-03-01-01-01-14.wav
793,14,female,happy,data/Actor_14/03-01-03-01-01-02-14.wav
794,14,female,happy,data/Actor_14/03-01-03-01-02-01-14.wav
795,14,female,happy,data/Actor_14/03-01-03-01-02-02-14.wav
796,14,female,happy,data/Actor_14/03-01-03-02-01-01-14.wav
797,14,female,happy,data/Actor_14/03-01-03-02-01-02-14.wav
798,14,female,happy,data/Actor_14/03-01-03-02-02-01-14.wav
799,14,female,happy,data/Actor_14/03-01-03-02-02-02-14.wav
800,14,female,sad,data/Actor_14/03-01-04-01-01-01-14.wav
801,14,female,sad,data/Actor_14/03-01-04-01-01-02-14.wav
802,14,female,sad,data/Actor_14/03-01-04-01-02-01-14.wav
803,14,female,sad,data/Actor_14/03-01-04-01-02-02-14.wav
804,14,female,sad,data/Actor_14/03-01-04-02-01-01-14.wav
805,14,female,sad,data/Actor_14/03-01-04-02-01-02-14.wav
806,14,female,sad,data/Actor_14/03-01-04-02-02-01-14.wav
807,14,female,sad,data/Actor_14/03-01-04-02-02-02-14.wav
808,14,female,angry,data/Actor_14/03-01-05-01-01-01-14.wav
809,14,female,angry,data/Actor_14/03-01-05-01-01-02-14.wav
